timestamp,AmbientLightSensor,DecibelSource,PitchSensor,AccX,AccY,AccZ
1763074362113,,28.615875756841234,704.8291015625,9.915000915527344,-0.7200000286102295,-1.963050127029419
1763074362119,,,,10.249950408935547,-1.3450500965118408,-1.606950044631958
1763074362137,,,,10.88895034790039,-2.070000171661377,-1.603950023651123
1763074362141,3.0,,,,,
1763074362153,,28.157489995743514,,,,
1763074362156,,,,,-2.0820000171661377,
1763074362157,,,,11.46405029296875,,-1.9800001382827759
1763074362176,,,,,-2.092050075531006,-1.9800001382827759
1763074362177,,,,11.859000205993652,,
1763074362193,,29.024429259000023,0.0,,,
1763074362196,,,,12.325950622558594,-1.5600000619888306,-1.9609501361846924
1763074362197,3.0,,,,,
1763074362215,,,,12.843000411987305,-1.5750000476837158,-1.971000075340271
1763074362238,,69.07861703613251,,,,
1763074362245,,,,,-1.9410001039505005,-1.6789500713348389
1763074362246,,,,14.22900104522705,,
1763074362267,,,,,-2.5440001487731934,-1.6570501327514648
1763074362268,,,,15.586950302124023,,
1763074362273,,69.0479130835429,,,,
1763074362278,,,475.31088692801336,,,
1763074362289,,,,16.261951446533203,-2.5470001697540283,-1.6789500713348389
1763074362293,,,,15.874051094055176,-2.5639500617980957,-1.662000060081482
1763074362313,,,,15.406950950622559,-2.5660500526428223,-1.659000039100647
1763074362314,,63.19195050485157,475.31088692801336,,,
1763074362315,3.0,,,,,
1763074362336,,,,15.417000770568848,-2.556000232696533,-1.9230000972747803
1763074362355,,70.70147850732697,475.31088692801336,,,
1763074362358,,,,15.4120512008667,-2.9830501079559326,-1.9180500507354736
1763074362359,2.0,,,,,
1763074362361,,,459.6808636377728,,,
1763074362380,,,,14.545050621032715,-3.2340002059936523,-1.9060500860214233
1763074362393,,64.94586199823422,459.6808636377728,,,
1763074362405,,,,13.410000801086426,-3.235950231552124,-1.9039500951766968
1763074362410,,,,12.484050750732422,-3.8230502605438232,-2.302950143814087
1763074362415,2.0,,,,,
1763074362430,,,,,-4.5199503898620605,
1763074362431,,,,11.607000350952148,,-2.293950080871582
1763074362433,,60.464366540297604,459.6808636377728,,,
1763074362451,,,,10.759950637817383,-5.014950275421143,-2.3010001182556152
1763074362473,,62.38672040496795,459.6808636377728,9.855000495910645,-5.014950275421143,-2.3010001182556152
1763074362482,,,482.9506138392857,,,
1763074362494,,,,8.784000396728516,-5.014950275421143,-2.3010001182556152
1763074362513,,41.472239417578066,482.9506138392857,7.879050254821777,-4.540950298309326,-2.2960500717163086
1763074362515,2.0,,,,,
1763074362527,,,,7.183050155639648,-4.138950347900391,-1.908000111579895
1763074362546,,,,,-4.1579999923706055,
1763074362548,,,,6.658050537109375,,-1.4770500659942627
1763074362553,,34.76702843729078,482.9506138392857,,,
1763074362566,,,,,-4.156050205230713,
1763074362567,,,,6.663000106811523,,-1.4730000495910645
1763074362593,,28.501956211017262,,,,
1763074362603,,,,6.040950298309326,-3.888000249862671,-1.4770500659942627
1763074362623,,,,,-3.90405011177063,
1763074362624,,,,5.710050106048584,,-1.4610000848770142
1763074362626,,,,5.719950199127197,-3.8970000743865967,-1.4680501222610474
1763074362627,2.0,,,,,
1763074362638,,28.90532538506481,0.0,,,
1763074362644,,,,6.1120500564575195,-4.813950061798096,-1.4610000848770142
1763074362664,,,,,-5.38200044631958,
1763074362665,,,,6.78795051574707,,-1.4680501222610474
1763074362673,,27.50569612234685,,,,
1763074362687,,,,7.555950164794922,-5.791050434112549,-1.4650501012802124
1763074362709,,,,,-6.660000324249268,-1.4580000638961792
1763074362710,,,,8.374950408935547,,
1763074362713,,27.54972053299056,,,,
1763074362729,,,,8.719950675964355,-7.026000499725342,-1.4749500751495361
1763074362730,2.0,,,,,
1763074362752,,,,,-7.029000282287598,-1.4730000495910645
1763074362753,,26.3420985377503,0.0,9.208050727844238,,
1763074362761,,,,9.754050254821777,-7.048050403594971,-1.4770500659942627
1763074362780,,,,,-7.515000343322754,
1763074362781,,,,10.401000022888184,,-1.4650501012802124
1763074362793,,26.237818080852758,,,,
1763074362795,3.0,,,,,
1763074362800,,,,,-7.953000545501709,
1763074362801,,,,10.420050621032715,,-1.4580000638961792
1763074362833,,26.61654424433941,,,,
1763074362834,3.0,,0.0,9.63900089263916,-7.954950332641602,-1.4560500383377075
1763074362854,,,,8.956950187683105,-7.228050231933594,-1.4650501012802124
1763074362873,,25.287250892144307,,8.976000785827637,-5.511000156402588,-1.0030500888824463
1763074362896,,,,9.55305004119873,-4.017000198364258,-0.9940500259399414
1763074362898,,,,9.961950302124023,-3.586050271987915,-0.9940500259399414
1763074362913,,32.633117971351496,0.0,,,
1763074362920,,,,9.381000518798828,-3.595050096511841,-0.984000027179718
1763074362934,3.0,,,,,
1763074362945,,,,8.670000076293945,-3.6070501804351807,-0.9960000514984131
1763074362953,,25.098917887316574,,,,
1763074362965,,,,8.690999984741211,-3.598050117492676,-0.9820500612258911
1763074362984,,,,9.237000465393066,-3.3199501037597656,-0.9960000514984131
1763074362995,,,,9.241950035095215,-3.05400013923645,-2.3899500370025635
1763074362997,,23.930436858334595,,,,
1763074363010,2.0,,,,,
1763074363014,,,,9.238950729370117,-2.428950071334839,-2.3869500160217285
1763074363032,,25.381229905793656,,,,
1763074363033,,,0.0,,,
1763074363034,2.0,,,8.482950210571289,-1.4959501028060913,-2.3869500160217285
1763074363064,,,,,-0.8059500455856323,
1763074363065,,,,8.044950485229492,,-2.641050100326538
1763074363077,,24.314886692325434,,,,
1763074363085,,,,7.686000347137451,-0.8179500102996826,-2.622000217437744
1763074363092,,,,7.930050373077393,-0.8130000233650208,-2.6269500255584717
1763074363112,,,,,-0.8160000443458557,
1763074363113,,23.05977384007948,0.0,8.410950660705566,,-2.623950242996216
1763074363133,,,,,-0.8179500102996826,
1763074363134,,,,8.72700023651123,,-2.622000217437744
1763074363136,2.0,,,,,
1763074363153,,21.92898857567291,,,-0.8130000233650208,-2.3899500370025635
1763074363174,,,,,-0.8250000476837158,-2.1450002193450928
1763074363175,,,,9.760950088500977,,
1763074363193,,42.02472655205077,,,,
1763074363195,,,,10.329000473022461,-0.8250000476837158,-2.143050193786621
1763074363202,,,67.76907784598214,,,
1763074363214,,,,,-1.5319501161575317,
1763074363215,,,,11.485050201416016,,-2.1310501098632812
1763074363226,3.0,,,,,
1763074363229,,,,12.261000633239746,-2.0779500007629395,-2.490000009536743
1763074363233,,29.926489312560413,67.76907784598214,,,
1763074363238,3.0,,,,,
1763074363248,,,,,-2.0779500007629395,
1763074363249,,,,12.66300106048584,,-2.4810001850128174
1763074363268,,,,12.667950630187988,-1.4020500183105469,-2.4850502014160156
1763074363277,,28.326218597678743,67.76907784598214,,,
1763074363301,,,,13.21605110168457,-1.4239500761032104,-2.4880502223968506
1763074363307,,,,13.863000869750977,-1.4170501232147217,-2.470950126647949
1763074363317,,71.52902376819837,67.76907784598214,,,
1763074363322,,,98.9595947265625,,,
1763074363326,,,,14.200050354003906,-2.401050090789795,-2.4690001010894775
1763074363343,3.0,,,,,
1763074363346,,,,,-2.845950126647949,-2.4780001640319824
1763074363347,,,,14.646000862121582,,
1763074363353,,70.39485081127631,98.9595947265625,,,
1763074363365,,,,15.09795093536377,-2.8630502223968506,-2.4850502014160156
1763074363387,,,,,-2.149049997329712,
1763074363388,,,,15.61500072479248,,-2.4810001850128174
1763074363393,,56.20242020247452,98.9595947265625,,,
1763074363409,,,,15.895950317382812,-1.8330000638961792,-2.4850502014160156
1763074363432,,,,15.898050308227539,-1.4959501028060913,-2.4880502223968506
1763074363433,,62.045261863398416,,,,
1763074363454,2.0,,,14.551950454711914,-1.7400001287460327,-2.482950210571289
1763074363462,,,,,-2.386050224304199,
1763074363463,,,,13.38900089263916,,-2.482950210571289
1763074363473,,73.48265647314038,,,,
1763074363482,,,,12.61305046081543,-3.0109500885009766,-2.4810001850128174
1763074363483,,,588.4362211681548,,,
1763074363513,,70.45582700299687,588.4362211681548,,,
1763074363517,,,,12.196050643920898,-3.586050271987915,-2.4810001850128174
1763074363537,,,,11.218950271606445,-3.865950107574463,-2.4880502223968506
1763074363541,,,,10.120950698852539,-3.8830502033233643,-2.470950126647949
1763074363556,2.0,,,,,
1763074363557,,50.67009909683115,,,,
1763074363558,,,588.4362211681548,,,
1763074363560,,,,9.223050117492676,-3.8680500984191895,-2.4850502014160156
1763074363580,,,,,-3.8779501914978027,
1763074363581,,,,8.51205062866211,,-2.074050188064575
1763074363597,,52.544325922430566,588.4362211681548,,,
1763074363600,,,,8.016000747680664,-3.8779501914978027,-1.6570501327514648
1763074363619,,,,7.6210503578186035,-4.125,-1.3980001211166382
1763074363633,,34.27892294124791,,,,
1763074363640,,,,7.197000503540039,-4.13700008392334,-1.3890000581741333
1763074363662,2.0,,,7.216050148010254,-4.648950099945068,-1.3789501190185547
1763074363673,,32.84269171879873,,,,
1763074363676,,,175.859375,,,
1763074363684,,,,6.844950199127197,-4.951050281524658,-1.3890000581741333
1763074363706,,,,6.8520002365112305,-5.260050296783447,-1.390950083732605
1763074363713,,34.974399360142705,175.859375,,,
1763074363716,,,,6.859050273895264,-5.2669501304626465,-1.3840500116348267
1763074363752,,,,7.140000343322754,-5.841000080108643,-1.3840500116348267
1763074363753,,26.238087388253742,175.859375,,,
1763074363772,,,,,-6.394050121307373,
1763074363773,,,,7.7500505447387695,,-1.3819500207901
1763074363774,2.0,,,,,
1763074363776,,,,8.1739501953125,-6.969000339508057,-1.3819500207901
1763074363793,,26.593712042698222,,,,
1763074363795,,,,8.17905044555664,-6.9810004234313965,-1.39395010471344
1763074363816,,,,8.181000709533691,-6.982950210571289,-1.390950083732605
1763074363833,,27.72805101572324,,,-7.249050140380859,
1763074363834,,,,,,-1.3890000581741333
1763074363835,,,,8.184000015258789,,
1763074363867,,,,8.590950012207031,-7.659000396728516,-1.3860000371932983
1763074363874,,36.33628569717648,0.0,,,
1763074363889,3.0,,,8.878050804138184,-8.26200008392334,-1.3819500207901
1763074363890,3.0,,,,,
1763074363892,,,,8.54699993133545,-8.937000274658203,-1.377000093460083
1763074363911,,,,,-8.571000099182129,-1.3840500116348267
1763074363912,,,,8.562000274658203,,
1763074363913,,25.88804439831163,,,,
1763074363932,,,,8.160000801086426,-7.16295051574707,-1.3789501190185547
1763074363953,,,,,-5.245050430297852,
1763074363954,,26.904863969315436,0.0,9.388050079345703,,-1.3819500207901
1763074363973,,,,10.207050323486328,-4.0819501876831055,-1.3960500955581665
1763074363991,,,,9.904950141906738,-3.736950159072876,-1.3819500207901
1763074363992,3.0,,,,,
1763074363993,,25.98654052807513,,,,
1763074364009,,,,,-3.7579500675201416,
1763074364010,,,,9.532050132751465,,-1.3840500116348267
1763074364028,,,,9.079050064086914,-3.7510502338409424,-1.6930500268936157
1763074364033,,26.582780750978067,0.0,,,
1763074364047,,,,,-3.736950159072876,
1763074364048,,,,9.096000671386719,,-1.675950050354004
1763074364067,,,,9.091050148010254,-3.4210500717163086,-1.6810500621795654
1763074364078,,24.6970933416601,,,,
1763074364089,,,,8.677050590515137,-3.424950122833252,-1.675950050354004
1763074364105,3.0,,,,,
1763074364106,,,,,-2.9830501079559326,
1763074364108,,,,8.374950408935547,,-1.6879501342773438
1763074364113,,44.872949119842154,,,,
1763074364125,,,,,-2.3430001735687256,
1763074364127,,,,8.386950492858887,,-1.3549500703811646
1763074364145,,,,8.385000228881836,-1.8619500398635864,-1.3459500074386597
1763074364153,,30.141627604537042,,,,
1763074364157,,,76.66451590401785,,,
1763074364164,,,,,-1.4959501028060913,
1763074364165,,,,8.377050399780273,,-1.3530000448226929
1763074364184,,,,9.388050079345703,-1.5150001049041748,-1.3339500427246094
1763074364194,,29.75898943900933,76.66451590401785,,,
1763074364206,,,,,-1.5079500675201416,
