AccX,AccY,AccZ,atividade,atividade_lb
34.67205047607422,-9.153000831604004,-10.822050094604492,Correndo,2
47.1910514831543,-0.6550500392913818,-10.843950271606444,Correndo,2
-2.677950143814087,12.38805103302002,4.821000099182129,Correndo,2
-13.078950881958008,14.161951065063477,13.324950218200684,Correndo,2
-10.24905014038086,16.029001235961914,13.303950309753418,Correndo,2
-2.476950168609619,17.839950561523438,13.31295108795166,Correndo,2
5.703000068664551,20.842050552368164,13.303950309753418,Correndo,2
42.522003173828125,31.006052017211918,13.315950393676758,Correndo,2
9.904950141906738,-1.1010000705718994,-1.5919500589370728,Andando,0
7.743000507354736,-8.905950546264648,-0.8880000710487366,Andando,0
4.876950263977051,-4.402050018310547,-0.7830000519752502,Andando,0
8.827950477600098,-0.1360500007867813,-3.970050096511841,Andando,0
10.633050918579102,-0.5040000081062317,-1.6260000467300415,Andando,0
10.336050033569336,-5.877000331878662,-0.8860500454902649,Andando,0
10.249950408935549,-1.3570500612258911,-1.1830500364303589,Andando,0
12.016950607299805,-4.182000160217285,-1.1970000267028809,Andando,0
6.916950225830078,-6.258000373840332,-0.7380000352859497,Andando,0
5.8969502449035645,-5.511000156402588,0.1590000092983245,Andando,0
-3.9780001640319824,3.739950180053711,7.213050365447998,Caminhando,1
-0.322050005197525,-0.32505002617836,10.143000602722168,Caminhando,1
2.485050201416016,-0.0880500078201294,10.80405044555664,Caminhando,1
2.5069501399993896,-2.8750500679016118,10.534050941467283,Caminhando,1
-0.6169500350952148,3.783000230789185,10.962000846862791,Caminhando,1
3.9790501594543457,5.419950485229492,9.763050079345703,Caminhando,1
-1.8520500659942627,2.2170000076293945,13.303950309753418,Caminhando,1
-3.864000082015991,5.622000217437744,4.965000152587891,Caminhando,1
-5.0560503005981445,0.6010500192642212,11.82705020904541,Caminhando,1
-0.753000020980835,8.107049942016602,10.194000244140623,Caminhando,1
55.048954010009766,23.176050186157227,18.0799503326416,Correndo,2
54.73305130004883,12.10800075531006,13.56195068359375,Correndo,2
33.94605255126953,-1.6819500923156738,13.58400058746338,Correndo,2
17.562000274658203,-11.983050346374512,13.564950942993164,Correndo,2
-2.808000087738037,-27.43305206298828,10.029000282287598,Correndo,2
-5.824050426483154,-31.132051467895508,1.158000111579895,Correndo,2
-9.508950233459473,-34.28505325317383,-0.1560000032186508,Correndo,2
14.4660005569458,-30.349050521850582,-7.546950340270996,Correndo,2
21.55605125427246,-24.889951705932617,-7.5420002937316895,Correndo,2
41.56005096435547,-10.905000686645508,-7.545000553131103,Correndo,2
15.019050598144531,0.4999500215053558,-0.9529500603675842,Andando,0
8.03700065612793,-1.8960001468658447,-2.548050165176392,Andando,0
10.257000923156738,-0.9280500411987304,-4.256999969482422,Andando,0
10.32900047302246,-4.050000190734863,-2.5410001277923584,Andando,0
11.50005054473877,-2.710050106048584,-2.004000186920166,Andando,0
10.918050765991213,-4.915050029754639,-2.505000114440918,Andando,0
6.156000137329102,2.842050075531006,11.757000923156738,Andando,0
11.7610502243042,-4.957950115203857,-0.7380000352859497,Andando,0
6.048000335693359,-8.383950233459473,-0.2659500241279602,Andando,0
17.137950897216797,-2.307000160217285,-2.956950187683105,Andando,0
4.611000061035156,0.8449500203132629,9.301050186157228,Caminhando,1
0.5100000500679016,-0.5550000071525574,10.371000289916992,Caminhando,1
-7.813950538635254,5.383950233459473,10.380000114440918,Caminhando,1
-3.957000255584717,2.799000024795532,11.278050422668455,Caminhando,1
2.2480502128601074,-0.0880500078201294,14.63805103302002,Caminhando,1
1.5420000553131104,7.956000328063965,7.870950222015381,Caminhando,1
-1.9459501504898071,7.711950302124023,5.647050380706787,Caminhando,1
2.061000108718872,3.5029501914978027,9.10200023651123,Caminhando,1
1.981950044631958,2.748000144958496,14.563050270080566,Caminhando,1
9.08595085144043,8.989950180053711,-2.806050062179565,Caminhando,1
54.22995376586914,5.6569504737854,-8.344050407409668,Correndo,2
24.63705062866211,20.518951416015625,-7.546950340270996,Correndo,2
0.6319500207901001,15.433051109313965,-6.02400016784668,Correndo,2
-10.234950065612791,16.906051635742188,1.4310001134872437,Correndo,2
-10.39305019378662,22.91805076599121,3.49905014038086,Correndo,2
22.273950576782227,25.29495048522949,5.359950065612793,Correndo,2
44.98605346679688,28.68600082397461,11.235000610351562,Correndo,2
41.14305114746094,12.100050926208496,11.854950904846191,Correndo,2
32.566951751708984,8.926050186157227,11.869950294494627,Correndo,2
2.722050189971924,-30.14805221557617,11.893950462341309,Correndo,2
13.590001106262209,0.5860500335693359,-2.4760501384735107,Andando,0
8.72700023651123,-6.409050464630127,-0.400050014257431,Andando,0
14.380050659179688,-3.4780502319335938,-2.410950183868408,Andando,0
7.858050346374512,-2.8030500411987305,-1.647000074386597,Andando,0
8.598000526428223,-0.8560500144958496,-2.437950134277344,Andando,0
5.128050327301025,-4.635000228881836,-0.7330500483512878,Andando,0
11.097000122070312,-0.4039500057697296,-0.8410500288009644,Andando,0
14.314950942993164,-1.3450500965118408,-2.992950201034546,Andando,0
8.683950424194336,-6.76800012588501,-1.4269500970840454,Andando,0
8.928000450134277,-7.314000129699707,0.6550500392913818,Andando,0
-1.651050090789795,2.3800501823425293,5.872050285339356,Caminhando,1
-1.0260000228881836,11.410950660705566,10.201050758361816,Caminhando,1
1.8460501432418823,1.5630000829696655,6.535050392150879,Caminhando,1
8.740950584411621,-0.7990500330924988,0.8989500403404236,Caminhando,1
11.485050201416016,3.2440502643585205,-0.5509500503540039,Caminhando,1
-1.0120500326156616,-1.0140000581741333,9.316950798034668,Caminhando,1
3.0169501304626465,1.714050054550171,14.511000633239746,Caminhando,1
2.7940502166748047,3.618000268936157,9.304950714111328,Caminhando,1
